7,06;0,42
5,39;0,26
3,37;0,07
1;-0,2
0,32;0,01
0,32;0,01
0,32;0,01
0,29;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,29;-0,26
-2,7;-0,46
-5,13;-0,54
-6,88;-0,62
-7,91;-0,65
-8,32;-0,64
-8,08;-0,59
-7,32;-0,5
-6,09;-0,37
-4,42;-0,22
-2,43;-0,02
-0,06;0,29
0,29;0,02
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,76;0,75
3,96;0,51
6,3;0,61
7,97;0,68
8,91;0,72
9,29;0,71
9,02;0,65
8,2;0,56
6,94;0,43
5,22;0,26
3,19;0,07
0,79;-0,25
0,32;0,01
0,32;0,01
0,29;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,29;0,01
0,32;0,01
0,32;-0,43
-2,87;-0,47
-5,27;-0,56
-6,94;-0,64
-7,91;-0,67
-8,29;-0,66
-8,03;-0,61
-7,24;-0,52
-5,98;-0,38
-4,28;-0,22
-2,23;-0,01
0,18;0,28
0,32;0,02
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
1,08;0,84
4,19;0,53
6,48;0,64
8,08;0,71
8,96;0,75
9,26;0,73
8,96;0,67
8,12;0,58
6,83;0,44
5,1;0,26
3,02;0,06
0,58;-0,27
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,29;0,01
0,06;-0,63
-3,14;-0,48
-5,45;-0,59
-7,09;-0,67
-8;-0,7
-8,29;-0,69
-8;-0,63
-7,18;-0,54
-5,86;-0,39
-4,13;-0,22
-2,05;0
0,32;0,24
0,32;0,02
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
1,35;0,85
4,4;0,55
6,62;0,67
8,14;0,75
9;0,78
9,26;0,77
8,91;0,71
8,03;0,61
6,68;0,45
4,92;0,27
2,81;0,05
0,41;-0,25
0,29;0,01
0,29;0,01
0,29;0,01
0,32;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
-0,24;-0,74
-3,34;-0,51
-5,6;-0,63
-7,15;-0,71
-8,03;-0,74
-8,29;-0,73
-7,94;-0,67
-7,06;-0,57
-5,71;-0,41
-3,96;-0,22
-1,88;0,01
0,38;0,18
0,29;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
1,64;0,81
4,57;0,58
6,77;0,71
8,23;0,79
9,02;0,82
9,23;0,81
8,82;0,75
7,91;0,63
6,5;0,47
4,72;0,28
2,61;0,04
0,2;-0,2
0,29;0,01
0,32;0,01
0,29;0,01
0,29;0,01
0,32;0,01
0,29;0,01
0,29;0,01
0,29;0,01
-0,53;-0,8
-3,58;-0,54
-5,77;-0,66
-7,24;-0,75
-8,06;-0,79
-8,26;-0,77
-7,85;-0,7
-6,97;-0,59
-5,57;-0,43
-3,78;-0,23
-1,67;0,02
0,32;0,13
0,32;0,02
0,29;0,01
0,29;0,01
0,29;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
1,9;0,76
4,8;0,62
6,92;0,75
8,32;0,83
9,05;0,87
9,2;0,85
8,73;0,78
7,79;0,66
6,36;0,49
4,57;0,28
2,43;0,03
0,26;-0,15
0,29;0,01
0,29;0,01
0,29;0,01
0,32;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
-0,82;-0,8
-3,78;-0,57
-5,92;-0,7
-7,35;-0,79
-8,12;-0,82
-8,26;-0,81
-7,79;-0,73
-6,86;-0,61
-5,42;-0,44
-3,63;-0,23
-1,46;0,03
0,32;0,08
0,32;0,02
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,32;0,01
0,29;0,01
2,17;0,7
4,98;0,65
7,03;0,79
8,38;0,87
9,08;0,91
9,17;0,88
8,67;0,81
7,68;0,68
6,21;0,5
4,4;0,28
2,2;0,01
0,29;-0,1
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
-1,08;-0,76
-3,98;-0,6
-6,06;-0,74
-7,41;-0,83
-8,12;-0,87
-8,2;-0,85
-7,74;-0,77
-6,74;-0,64
-5,3;-0,45
-3,46;-0,23
-1,29;0,05
0,32;0,05
0,32;0,01
0,29;0,01
0,32;0,01
0,32;0,01
0,29;0,01
0,32;0,01
0,29;0,01
0,29;0,01
2,46;0,64
5,22;0,69
7,18;0,83
8,47;0,92
9,11;0,96
9,14;0,93
8,58;0,85
7,56;0,71
6,06;0,52
4,19;0,28
2,02;0
0,29;-0,06
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
-1,41;-0,7
-4,19;-0,63
-6,21;-0,79
-7,5;-0,87
-8,14;-0,91
-8,2;-0,88
-7,68;-0,8
-6,65;-0,66
-5,16;-0,46
-3,28;-0,23
-1,08;0,07
0,32;0,03
0,29;0,01
0,32;0,01
0,32;0,01
0,29;0,01
0,29;0,01
0,32;0,01
0,29;0,01
0,32;0,01
2,7;0,63
5,36;0,72
7,3;0,87
8,52;0,96
9,11;1
9,08;0,96
8,5;0,87
7,44;0,73
5,92;0,52
4,01;0,28
1,82;-0,02
0,29;-0,03
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
-1,64;-0,65
-4,36;-0,67
-6,33;-0,82
-7,59;-0,91
-8,17;-0,95
-8,17;-0,92
-7,59;-0,82
-6,53;-0,67
-5,01;-0,47
-3,14;-0,22
-0,91;0,09
0,29;0,02
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,32;0,01
0,29;0,03
2,93;0,62
5,54;0,76
7,41;0,91
8,56;1
9,11;1,03
9,05;0,99
8,41;0,89
7,32;0,74
5,77;0,53
3,84;0,27
1,64;-0,04
0,29;-0,02
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
-1,88;-0,62
-4,54;-0,7
-6,44;-0,85
-7,65;-0,94
-8,17;-0,98
-8,14;-0,94
-7,5;-0,84
-6,42;-0,69
-4,89;-0,47
-2,99;-0,22
-0,73;0,11
0,29;0,02
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,12
3,14;0,62
5,68;0,79
7,53;0,94
8,64;1,03
9,11;1,05
9;1,02
8,32;0,91
7,21;0,75
5,62;0,53
3,69;0,26
1,44;-0,07
0,29;-0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
-2,11;-0,6
-4,72;-0,72
-6,56;-0,88
-7,7;-0,97
-8,2;-1
-8,12;-0,96
-7,44;-0,85
-6,33;-0,69
-4,75;-0,47
-2,81;-0,2
-0,58;0,14
0,29;0,02
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,28
3,37;0,63
5,86;0,81
7,62;0,97
8,67;1,05
9,11;1,08
8,96;1,03
8,26;0,92
7,09;0,75
5,48;0,52
3,54;0,25
1,29;-0,09
0,29;0
0,29;0,01
0,26;0,01
0,29;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,26;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,26;0,01
0,26;0,01
0,29;0,01
0,26;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,26;0,01
0,26;0,01
0,29;0,01
0,26;0,01
0,26;0,01
0,29;0,01
0,29;0,01
0,26;0,01
0,29;0,01
0,29;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,29;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,29;0,01
0,29;0,01
0,26;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,29;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,29;0,01
0,26;0,01
0,29;0,01
0,29;0,01
0,26;0,01
0,29;0,01
0,26;0,01
0,29;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,29;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,29;0,01
0,26;0,01
0,26;0,01
0,29;0,01
0,26;0,01
0,29;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,29;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,29;0,01
0,26;0,01
0,26;0,01
0,29;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,29;0,01
0,26;0,01
0,26;0,01
0,29;0,01
0,29;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,29;0,01
0,29;0,01
0,26;0,01
0,29;0,01
0,29;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,29;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,29;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
0,26;0,01
